text,is_desc
"Smooth climbing shrubs with short supra-axillary, often arrested and circinately-hooked, branches. Leaves usually in terminal tufts, coriaceous, entire, reticulately feather-veined; exstipulate. Flowers usually small, very caducous, in terminal or lateral panicles. Calyetube at first short, adnate to the base of the ovary, its lobes imbricate, finally turbinate and adnate to the fruit, with the lobes unequally enlarged, spreading and membranous. Stamens 5 or 10, subperigynous.
Ovary 1-celled, inferior; style sub-globose, persistent; Stigmas 3, erect, compressed, truncate, deciduous. Ovule solitary, erect or laterally affixed. Seed sub-globose, testa prolonged into the ruminations of the copious fleshy albumen; embryo short, straight; cotyledons short, divergent.—Disrriz. Except A. guineensis in W. Tropical Africa, confined to Tropical Asia and the Indian Archipelago, Species about 10.",1
"I follow the authors of the Genera Plantarum and the Flora of British India in including Ancistrocladus in Dipterocarpeex, I venture, however, to think that it would be better to keep it as the type of a distinct Natural Order as MM. Planchon and De Candolle have done: for its characters do not fit well into the diagnosis of any other Order.",0
"1. ANCISTROCLADUS EXTENSUS, Wall. Cat. 1052. Leaves obovate or obovate-oblong, blunt or sub-acute, much narrowed at the base; panicles dichotomous, about half as long as the leaves: fruit smooth or slightly 5-ridged ; accrescent calyx-lobes oblanceolate, obtuse, Planch, in Ann, Sc. Nat. Ser. 3, XIII, 318. DC. Prodr. XVI, 2, 602; Dyer in Hook. fil. Fl. Br. Ind. I, 299. Aneistrolobus sp. Griff. Notul. LV, 568, t. 605. fig. 2.",0
"The flowers of Ancistrocladus (fig. 216) are regular, with a receptacle in the form of a cup, upon the edges of which are inserted five sepals, often unequal, disposed in the bud in quincuncial prefloration. ‘The androceum is generally formed of ten stamens perigynously inserted like the perianth and superposed, five to the sepals, and five, smaller, to the petals. ‘These latter are sometimes wanting. ach is formed of a filament swollen towards its base, and of a two-celled introrse anther, often versatile, dehiscing by two longitudinal clefts. The gyneceum is composed of an ovary, partly inferior, and lodged in the cavity of the receptacle, surmounted by three divergent styles tapering at the base,’ and swelling towards their summit into stigmatiferous heads. The apex of the ovary is full, hemispherical or conical, and its lower part is hollowed into a single inferior cell, in which is found one lateral, or almost basilar, ascending anatropous ovule’ with micropyle looking downwards.
The fruit is coriaceous, indehiscent, monospermous, encased below in the receptacle and surrounded by five sepals growing into more or less rigid membranous wings. The seed encloses under its thin coats a thick coriaceous albumen deeply ruminate, an axile embryo, the cotyledons of which are divaricate, much broader than long, and sometimes truncate at the apex, with an inferior radicle often dilated and truncate at the apex. Ancistrocladus consists of climbing and glabrous shrubs with branches often hooked, and alternate sessile or petiolate, simple, entire, coriaceous, penninerved, reticulated leaves with small stipules, often caducous. he flowers’ are disposed in ramified clusters of cymes either terminal or borne laterally",1
"7 Watt., Cat., n. 1052 (1828).—Pr., in Ann. Nat, Selsk. Kjobenh., vi. (1810), 104 (nec Rorrs.) Se. NN at., sér, 3, xiii, 316.—Tuw., in Trans. —Bigamea Koen., mss. ex ENDL. Gen., n.
Linn, Soc., xxi. 238, t. 24; in Journ. Linn. 6095 (1840).—Dyerr, in Fl. of Ind., i, 299.
Soc., vii. 111.—B. H., Gen., 191, 981, n. 3. 2 Articulate perhaps at this level.
—Scunizu,, Iconogr., t. 218.—A. DC., Prodr., 3 Or incompletely campylotropous (?).",0
"DIPTEROCARPACEAE (Figure 54a,b).—Trees, usually resinous and mucilaginous; xylem vessel perforation plates simple; cortical vascular bundles are characteristic of the young stem; leaves alternate, simple, entire, stipulate; inflorescences axillary or terminal panicles, rarely cymose (Upuna and some Vatica); flowers bisexual, the parts hypogynous or subperigynous, rarely the calyx adnate to the ovary; sepals 5, connate part way, the lobes imbricate or valvate, often 2—5 accrescent and wing-like in fruit; petals 5, markedly convolute, free or shortly connate basally, often hairy; stamens usually numerous (to ~40), sometimes 5, 10 or 15, frequently adnate to the base of the petals, the filaments short or elongate, usually connate, sometimes in bundles; anthers dorsifixed or basifixed, the connective usually apically produced, dehiscing longitudinally or apically; pollen 3-colpate or colporoidate; pistil 1, the carpels 3 (2 only in Stemonoporus), the style simple or 3-lobed, a fleshy stylopodium often present, the stigma small, apical; ovary 3-locular (rarely incompletely so), the ovules 2 per locule, axile, (rarely parietal?), bitegmic, crassinucellar, anatropous; fruit a nut, mostly 1-seeded; embryo large, the cotyledons contorted, and crumpled, and enclosing the radicle, sometimes plano-convex, much wider than the radicle, 0.7 the length of the embryo; endosperm mostly 0.",1
"SMITHSONIAN CONTRIBUTIONS TO BOTANY ynous; sepals 5, imbricate, connate part way; petals 5, free; stamens 10, 20, 30, or 50 to 180, in 1-4 whorls, the filaments subulate or filiform, connate basally; anther sacs small, the connective markedly produced apically; pollen 3-colporate, the colpi short; disk cupular or of 10-20 free glandular scales surrounding the base of the ovary; pistil 1, the carpels 5-7, the style simple, stigmas apical; ovary 5-7 locular, the ovules 1-3 per locule, axile, bitegmic, crassinucellar, anatropous; fruit a drupe, the endocarp woody, sometimes ribbed, sometimes with numerous resinfilled cavities; seeds usually 1-2; embryo straight or slightly curved; cotyledons oblong or ovate, often subcordate basally, less than 0.5 to 0.7 the length of the embryo, 1.5 times wider than the radicle; endosperm copious, fleshy and oily.",1
"ANCISTROCLADACEAE (Figure 54f,¢).—Lianas, rarely shrubs, the twigs with coiled hooks; xylem vessel perforation plates simple; leaves alternate, simple, entire, with scattered minute glandular pits, stipulate or exstipulate; inflorescences terminal racemes, panicles or cymes; flowers bisexual, the parts perigynous; calyx adnate to the base of the ovary, the lobes 5, imbricate, accres-",1
"FIGURE 54.—DIPTEROCARPACEAE: a, Dipterocarpus bourdilloni bud, pistil and base of calyx, |.s. of ovary, views of anther, Dryobalanops aromatica |.s. of flower, |.s. of fruit, floral diagram; b, D. camphora c.s. of seed, embryo unfolded (after Brandis; Baillon, 1866-1895; Lindley). HUMIRIACEAE: c, Vantanea paniculata bud, |.s. of bud, calyx laid open, petal, part of androecium, veiws of anther, c.s. of anther, part of hypogynous cupule, floral diagram; d, Humiria balsamifera pistil, stigma from above, 2 views of anther of longer filament, 3 views of anther of shorter filament, c.s. of anther of longer filament, H. floribunda |.s. of seed, embryo; e. H.
balsamifera |.s. of ovary, H. floribunda fruit, putamen, I.s. of same, c.s. through middle of same, Sacoglottis cuspidata floral diagram (after Martius, 1840-1906). ANCISTROCLADACEAE: f, Ancistrocladus guineensis |.s. of flower, A. pinangianus flowering twig, fruit, A. harmandii long and short stamens, pistil; g, bud, 2 sepals, 2 petals (after Baillon, 1866-1895; Ridley; Gagnepain).",0
"Cyathocalyx insularis A. C. Smith, Otto Degener 14638-a, P—426; C. martabanicus Hk.f. & Th., Harmand 1112—a, P-417; C. papuanus Diels, P. van Royen 3586-a, P-423; C. petiolatus Diels, A. Floyd 7005-a, P-425; C. ridleyi (King) J. Sincl., E. J. H. Corner S.F.N. 21317—a, P-420; C. suaveolens A. C. Smith, A. C. Smith 9483— cu, P-427: C. sumatranus Scheff., M. R. Henderson S.F.N. 24533-a, P-421.",0
"Orophea bracteolata Merr., M. Ramos B.S. 27471—a, P-439; O. cumingiana Vidal, A. D. E. Elmer 16688—-a, P—440; O. ellipanthoides (Elm.) Merr.=Pseuduvaria sp.
(?), M. Ramos & G. Edano B.S. 36636-a, P—441; O. enterocarpa Maingay ex Hk.f. & Th., Kiah S.F.N. 32058—a, P-435; O. enterocarpoidea Vidal, Elmer D. Merrill 1815— cH, P-442; O. leytensis Merr., C. A. Wenzel 1723-cu, P-443; O. luzonensis Merr.
=Pseuduvaria sp. (?), R. S. Williams 510-cu, p-444; O. polyantha Merr., M. Ramos 1673 (isotype )-cH, P-446; O. vulcanica Elm., A. D. E. Elmer 16312 (a syntype)-a, P-447.",0
"Mitrephora fragrans Merr., P. Natividad F.B. 25755-a, P-481; M. glabra Scheff., P. W. Richards 2223-a, P-478; M. macrantha Hassk., Djoemadi N. 124 (Bogor Botanic Gardens XXV. A. 4)—a, P-479; M. samarensis Merr., M. Ramos 1666 (isotype )-cH, P-485; M. thorelii Pierre, C. Wang 36294-a, P-476; M. weberi Merr., C. M.
Weber 1550—a, P-483; M. williamsii C. B. Rob., A. De Mesa F.B. 27464—a, P-484.",0
"Anaxagorea acuminata (Dun.) St. Hil. ex A. DC., H. S. Irwin et al. 54545-xy, P-532; A. brachycarpa R. E. Fries (dupl. det. R. E. Fries, 1956), Bassett Maguire et al. 36789-Ny, P-533; A. brevipes Benth. in Hk-f. (dupl. det. R. E. Fries, 1955), Bassett Maguire et al. 29792-Ny, p-534; A. costaricensis R. E. Fries (author's preserved material—no voucher), P-184; A. dolichocarpa Sprague & Sandw. (confirmed Fries, 1956), Richard S$, Cowan & Jon C. Linderman 39104—ny, P-535; A. megalophylla R. E. Fries, B. A. Krukoff 4700-F, P-652; A. minor Diels ex R. E. Fries (cited in FI.
Peru), E. P. Killip & A. C. Smith 28610—us, P-618; A. multiflora R. E. Fries, Forest Dept. Brit. Guiana 7191-Nny, P-537; A. mutica R. E. Fries (det. R. E. Fries, 1937),",0
"Missouri Botanical Garden cies above. These two species (or geographical populations) also seem distinguishable by leaf characters: numerous obvious small pits are found throughout the leaves of A. barteri, versus few to frequent but hardly visible small pits restricted to the leaf undersurface and sometimes also isolated zones on the upper surface of the leaves of A. guineensis. However, with very few collections of these species available at anthesis, the occurrence of intermediate as well as convolute corolla aestivation in A, barteri makes their distinction somewhat tenuous. These two species are provisionally maintained here based on the characters noted above and their apparently allopatric geographic ranges, but their status will need re-evaluation when fruits are discovered for A. barteri.",0
"No fruiting collections can be confidently associated with Ancistrocladus barteri. Scott-Elliot (1894: 73-74) described the fruits briefly in his original description as “obpyramidale, 5-angulare, costis incrassatis, sine calycis lobis 15 mm. long.
et 15 mm. lat.” However, the specimen on which this description is based is unknown and may be among those treated here as A. abbreviatus. In his original circumscription of A. barteri, Scott-Elliot included several specimens that were subsequently excluded from A. barteri by Airy Shaw (1949), who referred most of them to his newly described species A, abbreviatus. Ancistrocladus abbreviatus does have fruits that correspond to Scott-Elliot’s deseription.",0
